frame,time,state,left_THUMB_dist,left_INDEX_dist,left_MIDDLE_dist,left_RING_dist,left_PINKY_dist,left_THUMB_angle,left_INDEX_angle,left_MIDDLE_angle,left_RING_angle,left_PINKY_angle,right_THUMB_dist,right_INDEX_dist,right_MIDDLE_dist,right_RING_dist,right_PINKY_dist,right_THUMB_angle,right_INDEX_angle,right_MIDDLE_angle,right_RING_angle,right_PINKY_angle
3476,09:45:03,THREE_FINGERS,0.8106264234180943,1.7628706929970195,1.9516039189945789,1.827661918246525,0.6128741454697941,99.49289778448909,179.45045062666784,179.48504298602842,173.61032187608194,77.3472220308744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3477,09:45:03,THREE_FINGERS,0.7752186947879061,1.7605458321319296,1.921282207710385,1.7891977381108377,0.6219725224901725,97.62949667120246,178.03485780454866,178.86492165648878,173.57547366391722,80.70485816994271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3478,09:45:03,THREE_FINGERS,0.8052054146808744,1.7613860604989637,1.9203867104427965,1.785884201303827,0.5939088748023,99.74328519058199,179.6654204921851,179.92249507722062,173.00786016615035,78.32010731774109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3479,09:45:03,THREE_FINGERS,0.8227814028809102,1.7858641624492977,1.937252828390939,1.8241106284307806,0.6043755261045949,99.92609597941629,176.84465320318702,178.54253589031725,173.27478954441867,75.4193052452345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3480,09:45:03,THREE_FINGERS,0.7915385688986939,1.7544415803284836,1.905142966578295,1.7682985296811238,0.6144985234900714,97.48641996211248,179.27171512044524,178.61951016514686,173.36559114315548,79.81056367449948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3481,09:45:03,THREE_FINGERS,0.7990590074918572,1.760738641362672,1.9051698561553752,1.788559493625861,0.6402800854396474,97.85878762964052,179.06424692002142,179.9808985378844,171.25636291179376,78.46579072693582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3482,09:45:03,THREE_FINGERS,0.768065035184198,1.7234984635108654,1.868200181732281,1.7602517569993787,0.5666024296001688,97.7632283122359,178.69486574528102,177.66709031452865,175.65823964162888,107.80027212194027,0.7459109515586623,2.0552766699781913,2.199106466387731,2.075751974645076,0.5235586087985152,92.31410233771412,177.4786230553085,178.2003453527189,175.0471038815875,79.69461276236379
3483,09:45:03,THREE_FINGERS,0.7861598699706318,1.749166150508809,1.89814799679777,1.8262264365515126,0.6091292634563348,101.26380514210935,178.899068349235,178.63673689861855,175.34505690993865,94.7226898730533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3484,09:45:03,THREE_FINGERS,0.803182982543497,1.7619479308283106,1.9024810055059769,1.8296804645170053,0.592995724706274,103.62959121175211,178.11820029507777,178.0469775415292,175.66360779772856,90.61710860565013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3485,09:45:03,THREE_FINGERS,0.7844236542930674,1.7404821717564696,1.8983069649104571,1.8161554436908163,0.6066084130960775,104.17990888903559,177.90967228088095,179.86839982535497,174.4189681629572,88.93335126016683,0.771365064278748,1.91649487769153,2.0830965159439794,1.9711383631832904,0.5455711360631286,97.5899228095633,176.04701373642342,179.97043701325998,173.2764949210904,90.73423884702456
3486,09:45:03,THREE_FINGERS,0.7923986532508115,1.7439458218857893,1.8912138972075214,1.8150149267041806,0.6027575564291198,102.72457758262178,178.43394675754715,179.06674555347433,175.7992838663844,90.30728070137073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3487,09:45:03,THREE_FINGERS,0.8216674890712599,1.7537362548533404,1.900931690981907,1.8210009143078867,0.5922946661104361,106.75524419247692,178.97208469404086,179.01909205093546,176.36774841797163,89.0347134918777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3488,09:45:04,THREE_FINGERS,0.8080045007081688,1.7490257070783088,1.9082085161502416,1.8154919974471309,0.5950555116872686,103.82979335142096,179.34998539073922,179.7131669255527,175.43651105797812,92.99027818203412,0.7758336788193808,1.9164051311858457,2.091328408505932,1.960273733062079,0.5641692141712263,96.55834167456874,176.92985180453013,179.9084375017679,172.511382855318,82.80458826859203
3489,09:45:04,THREE_FINGERS,0.7998381799222883,1.746095876285344,1.9054990714955216,1.8141695343491473,0.5782373776083305,102.59072985760592,179.71299053395524,179.74221663779073,175.74902444372856,90.3658910691976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3490,09:45:04,THREE_FINGERS,0.781720597768664,1.924095880494529,2.0893133528755765,1.956143098291731,0.5662762316820518,95.74866743578548,176.44259217935152,179.48358634499522,173.0325742193292,85.01249070131546,0.8099079244618489,1.7477499763762967,1.9094072587471551,1.8179344631918655,0.5829862017563806,102.3703164636802,179.84991356215173,178.9523596015801,175.14991755955728,87.94673820548587
3491,09:45:04,THREE_FINGERS,0.80776515305442,1.7444071165126689,1.9000066235564603,1.8063576035570992,0.5870254124175458,104.85867305730685,179.75743465612072,179.72599970079497,175.67215557538628,92.07713297389438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3492,09:45:04,THREE_FINGERS,0.8129884542965314,1.7492609044375873,1.912157904461834,1.819581193965101,0.5989124729046891,104.81157633270838,179.39903599036128,179.63111430530202,176.0656357552947,86.15399844030775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3493,09:45:04,THREE_FINGERS,0.7900326124217789,1.7559454152912706,1.8984062352798508,1.8026945134708612,0.5815757063769718,101.66925607781197,179.37216054687414,179.73266529603328,174.06641017350884,89.53645139534085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3494,09:45:04,THREE_FINGERS,0.7953801680938053,1.769707654959643,1.9146026862193577,1.8272219252176007,0.5764034843459811,101.57445093904819,179.7989992017724,179.60171777088286,175.93590901417386,89.43276775229315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3495,09:45:04,THREE_FINGERS,0.7793489671822632,1.7480219093875764,1.877832841123948,1.7903367679240723,0.5776509321940911,101.07347626172023,179.5517412959442,177.16601577746562,175.77293795004903,92.79320561274328,0.7536179485402561,1.9935412287280039,2.159113261613842,2.0384451131953867,0.5317038033741392,93.97316162681335,176.75482634179514,179.09171330932043,174.43631498941218,78.35513060181395
3496,09:45:04,THREE_FINGERS,0.7919524917282823,1.7515724804135027,1.8870637441997393,1.812944997028852,0.596090124372276,102.7041749137734,178.92714089300665,178.8882427676798,174.9387881926378,87.60922118687468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3497,09:45:04,THREE_FINGERS,0.7661073198692121,1.7476796669279007,1.8736187268093,1.762747995431664,0.6087554754571195,96.3572208685169,179.22316463864695,177.842214752463,172.07827201032467,87.0443517686484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3498,09:45:04,THREE_FINGERS,0.8017475649304093,1.7630248593528923,1.9108862816904246,1.8043097538363182,0.613882936233311,98.96407568829729,175.93857464765904,179.651815802635,171.70426635052868,79.69647746520106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3499,09:45:04,THREE_FINGERS,0.8186864536212369,1.771959776517341,1.9204359405113902,1.8130631885541513,0.6211410316512509,100.92670420879705,176.83676420764795,179.26732588629363,171.6229880301444,79.17155022125894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,09:45:04,THREE_FINGERS,0.7947551289447905,1.7526531469852966,1.9189675761077511,1.8192569221147683,0.608014345129478,97.40461931494913,176.66033848231746,179.38263460212792,173.44717970132558,79.89850825836484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3501,09:45:04,THREE_FINGERS,0.7951694663243523,1.7574578776566447,1.9168495542784896,1.821885290720783,0.5879850689762637,96.81567961546962,177.49926946746808,178.75355480374748,174.50249685390943,81.58066742166206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502,09:45:04,THREE_FINGERS,0.8023041562695391,1.7537903946088929,1.9191986363771358,1.8118982317096282,0.6034580731396173,98.996559947486,178.69366920589545,179.6532295840943,174.31587867101123,83.81671122942969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3503,09:45:04,THREE_FINGERS,0.8032278094416653,1.736201838362916,1.9230804926612575,1.8176564478372854,0.6213715398903044,101.28698316249825,179.34171341168332,179.56306078963325,172.07744257256084,81.25576017577777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3504,09:45:04,THREE_FINGERS,0.8074614016770448,1.741377207222275,1.9295400866707246,1.808342685689992,0.6161103557114674,100.37966011151434,178.20072335073394,179.10653435961115,173.7625840690919,78.7317244831135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3505,09:45:04,THREE_FINGERS,0.8030180986908148,1.7350000467536195,1.9161620836105706,1.8024041830516147,0.6124800541060863,98.68745864788352,178.7795026152606,179.7237669502482,172.08529367018798,86.55629946363976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3506,09:45:04,THREE_FINGERS,0.8178536572389947,1.740471955896882,1.9352488045535527,1.8115127570806229,0.6073225836733896,99.86793290858031,178.12995286232933,179.51596866464476,173.9346629761703,82.08301331913684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3507,09:45:05,THREE_FINGERS,0.8004263968633824,1.7335862239145028,1.918406616036305,1.7973828487641919,0.616664177466933,98.5890325206306,178.89133498115726,179.7529475503096,172.09753212157383,84.92449324570423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3508,09:45:05,THREE_FINGERS,0.8046068540182293,1.737617472503587,1.9161441312424732,1.8117498198934856,0.6382826232705836,100.53433232939574,179.65017666349286,179.94024315720745,172.30993654434607,79.90845116954769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3509,09:45:05,THREE_FINGERS,0.794914238636415,1.7452663737651313,1.92883478383568,1.8130835069671385,0.6020128804548339,98.90114167843657,179.75976705180204,178.96382512808063,175.02395303894335,80.39418972858417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3510,09:45:05,THREE_FINGERS,0.7978940502491597,1.7434709591902633,1.9356543583919132,1.8188584196022461,0.6043735343762687,98.88595011873724,179.72521228263676,179.42968488799642,174.87954373463992,78.49454619538798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3511,09:45:05,THREE_FINGERS,0.8081879408810508,1.7361504585724359,1.9253609785227304,1.8109311476290315,0.5955250003656577,99.65147745067239,178.57853102212698,179.57531922708236,173.89639433955662,77.27037779793453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3703,09:45:14,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000930741252601,1.83295699511803,1.957446681772962,1.8677446312201946,1.613383187988245,84.64809327758424,177.45085592519058,177.3517490140057,174.8839390007827,178.03371342142412
3704,09:45:14,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7004711203981286,1.8274556884181792,1.9492682096976368,1.869827216714193,1.6075986711168049,83.79590804986515,177.13815156787697,177.45605667161587,174.52630884574253,177.74199751217972
3705,09:45:14,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7124143625596269,1.8308522679425534,1.9536200784374855,1.8708860244631125,1.6090747371937966,85.74737561246512,177.36497061027282,177.9801091434143,174.44580354353744,178.16885181238885
3706,09:45:14,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7165324610194769,1.8297323081380605,1.947756460392554,1.8640457200772371,1.607364420097972,85.72744522543444,176.91566798178042,177.61745229502185,174.74620642203007,178.33553420436394
3707,09:45:15,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7182238640996875,1.8254752497162536,1.9455935635659982,1.858761767358438,1.6063034324650172,86.16388886466437,176.5991100349413,177.84517462602184,174.11941307997702,177.98845291915245
3708,09:45:15,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.704143912044858,1.8381564145301672,1.953845283356577,1.8629260123057458,1.6165498139369199,81.99915594709493,177.57883348137588,177.75126281401063,174.7318216961724,179.27963397828904
3709,09:45:15,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7153902560878709,1.8318508442012886,1.9521286340058868,1.8550103332314334,1.602668253092896,85.16918131758385,176.89897446232152,178.3013427226303,174.49769897167226,177.92112070564326
3710,09:45:15,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7141490819568258,1.8317668572320287,1.950572012523351,1.8655045628957123,1.6119637522342423,84.40719190212606,176.55695146212017,177.8489049114484,174.39004219352717,177.76401296810874
3711,09:45:15,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7146753308164985,1.8284905844863384,1.9541745863617652,1.8521299158411502,1.5975213619886972,86.15272142408946,176.9613093081357,178.43133745535079,174.20059381190617,178.21352878307113
3712,09:45:15,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7110636629009212,1.8309473009858883,1.957952165602686,1.861299689968747,1.6138652923610721,84.64672278845,176.6164530933326,178.0467813169626,174.07420758050503,177.86173962978862
3713,09:45:15,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7133118462026087,1.8348225818149608,1.959974639552705,1.856749378798776,1.6135821091121911,85.01336688083434,176.6047102914409,178.39454722067296,173.6851372927685,176.46328448323348
3714,09:45:15,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072253874981543,1.8390335869232317,1.9639709222592534,1.8616089883576818,1.6235291159662721,83.13862523813697,175.63553399855664,178.22658779844386,173.58318142458188,177.08123884367248
3715,09:45:15,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7016960995161869,1.8435174322599672,1.9644870684657736,1.876543804339488,1.6336782659729434,82.03384169582483,176.63135151695653,177.6857174950705,173.6643832654825,177.92896002204563
3716,09:45:15,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7320986705844419,1.846154433686286,1.9640421012669398,1.8675362157620452,1.6133878106838235,87.95179720918115,176.95713984836286,177.71220659931092,174.99173745050496,179.32688663952314
3717,09:45:15,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7183669435017072,1.8449075773861452,1.963491532767576,1.868371823272472,1.6256183857602915,84.65895760256272,176.49337028829618,177.75438312372665,174.3719169095773,178.13200278235374
3718,09:45:15,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7029872701291457,1.8475079606876021,1.9653368587483167,1.8730468098214197,1.628147770348805,82.43605758465642,176.87535066883547,178.28744612100397,173.94717927505047,178.5081713713299
3719,09:45:15,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7121898902670468,1.8415955411627134,1.958236707621028,1.8721132890554393,1.6273763427314085,83.09957058871345,177.70172259418854,178.45569084040432,173.9850317801686,178.57623373779532
3720,09:45:15,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7048180251320187,1.8403213249142207,1.9588553353612024,1.8671995796755003,1.6113332074703763,83.74610487883733,177.55570718294194,178.51899309880145,174.11973439715297,178.85092435871118
3721,09:45:15,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7120433768304137,1.827537912389095,1.941043387840259,1.8662897010945219,1.6310819723079926,83.88426885271625,178.38536108174173,178.06544409450478,174.87720339736896,178.8987997442445
3722,09:45:15,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7204215052044857,1.8254970818689071,1.9447485575082897,1.8587844737339456,1.6211884064857025,85.9412924943259,177.3043154432749,178.65807398759458,174.32699372519303,177.94848292311997
3723,09:45:15,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7063097732798974,1.8258580002505174,1.937777995864658,1.8600276687786486,1.6238697664248432,84.47029007511173,177.608500337714,179.18543411552048,173.80904641984336,178.67192570764828
3724,09:45:15,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70961797146103,1.8181097314836683,1.935363281774029,1.8534052476468617,1.6173815070073536,87.2785864016196,176.72150281652156,178.87780308642576,173.77667896178735,178.0466946382714
3725,09:45:15,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7053011071670828,1.830808264726752,1.933598885238587,1.8590908866861249,1.631568985539184,83.09678464011076,177.97454961116202,179.15895081702442,173.4625711719116,177.33727160906793
3726,09:45:15,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7098394285019937,1.8402937520683824,1.95013348610772,1.869845216882726,1.6290603630050255,85.27890535842795,176.4927518429448,179.0521577064265,174.0882921369271,177.29884890886746
3727,09:45:16,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7087632025525965,1.8377676042048101,1.9459293886277136,1.8670673834594746,1.6302806074665224,85.94018715041234,176.5331627173716,178.84945658918838,174.07656465878378,177.290946437328
3728,09:45:16,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7111666441707735,1.8315629256818544,1.9412893235318414,1.8646282647605148,1.6340038057215693,85.40392316146634,175.85764084447558,178.93426443220352,174.2323332788224,178.35427526203856
3729,09:45:16,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7168455957675103,1.8354545853019577,1.9453701148201519,1.860221754899635,1.6284108217869895,86.16836611401234,175.53038676824883,179.07697819839777,174.23408075447034,177.29928258051928
3730,09:45:16,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7156715889039733,1.8315346474325667,1.9388487125690337,1.8597385363467238,1.6336653080595898,85.51470488401264,176.57314022456342,178.88200096265405,173.75643889963555,176.76151354404914
3731,09:45:16,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7074015090748819,1.825761939216089,1.9468710697768958,1.854143275889717,1.6205112434747093,86.67806562269577,175.9759811932989,179.4364427323679,173.6154393211884,175.07407720241326
3732,09:45:16,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7047209263667531,1.8300630047978914,1.9436692653382805,1.8630266035220977,1.6279532565373998,84.49107578929882,176.72361843633655,179.15499313896964,173.76100582529716,177.214067981136
3733,09:45:16,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7203019093324627,1.8187171873899017,1.940071622709952,1.8560254547302106,1.616538021987815,89.4349386910845,175.7239101296386,179.06349282000917,174.58311934206526,174.8755213112415
3734,09:45:16,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7065655331802396,1.8270404782522291,1.9460620837293534,1.8679175616633317,1.6348435874097085,84.26424588797175,176.30564995537475,178.08406658219567,174.58075257211482,176.6811626361878
3735,09:45:16,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7045917063298835,1.8331567224498164,1.9545023236210048,1.8646939698541687,1.6269092565273537,86.5905087351152,176.85693949332614,178.37836773476477,174.92343616235493,177.61020240168105
3736,09:45:16,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7252942158734025,1.8531464714627208,1.9561462203820046,1.864089657088084,1.6259274075245371,88.84738091791229,178.28628272467125,179.2540919602213,174.60899717768856,175.40152344991017
3737,09:45:16,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7254079091445603,1.8581580949776961,1.9581393250753576,1.8630785407778512,1.639632790144135,85.56379896920558,176.42016975195472,176.99431985181036,174.73266692152737,176.9905235256816
3738,09:45:16,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7106570121187181,1.8328804363309146,1.929597358113014,1.8543398860576559,1.6106331430376917,87.56471466993492,176.040771098209,177.4847477889759,174.57161197929923,173.94541899078948
3739,09:45:16,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7213050544805033,1.845028165091184,1.9467282000065016,1.8586570130189342,1.6265120202432202,88.37561553265458,175.11108166922892,179.5854632598647,174.92322929486352,174.37866451987526
3740,09:45:16,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7186363068321419,1.8533698980331306,1.962532626338044,1.8695657003644206,1.6356678850911084,86.82975492964896,177.27544678705223,177.21802353466003,173.49633871085996,173.32866430162113
3741,09:45:16,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7185054414155984,1.8421681661289346,1.9541914404248475,1.8503486314399995,1.6396129469985865,87.62324545118378,175.59989150140916,177.7786600012522,174.0537516663342,173.89471020480613
3742,09:45:16,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7276673406904921,1.8500913809383888,1.957212744897129,1.8668002550708342,1.644555414841101,88.26717376328111,176.2288497769236,176.89527791845362,174.63042162538486,174.13770539419681
3743,09:45:16,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7201025582949366,1.859364526128703,1.9678305461163739,1.8805029780503622,1.6561720491703724,86.58660040602025,175.23959054173682,177.07433889932364,174.6042659248784,173.6958691478844
3744,09:45:16,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7259782009463961,1.8635065650478073,1.9664249190833614,1.881107969320958,1.6593241885240915,87.44674786400259,175.81170240965506,177.15771082595109,174.91344655035988,174.14325459288335
3745,09:45:17,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7235217175376863,1.8660505146040327,1.9610506581556884,1.8795193153420082,1.6517358139213403,86.2078057470735,176.56367751241007,177.06939385229376,174.79739238227995,173.83102134807962
3746,09:45:17,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7286367558380683,1.8626679344543704,1.953668656311419,1.8745683172156475,1.6405539397460458,87.60090295493902,177.43669520252425,177.5071878197842,174.79904425229748,175.17683851076634
3747,09:45:17,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7298725595673726,1.8496369499073007,1.9547099066697298,1.862129303899797,1.6340900922544859,88.34682412408719,175.79930251832536,177.01604391629874,174.39539535876332,173.8935862146332
3748,09:45:17,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7439719810837678,1.835153596923584,1.943898010847005,1.8597276950082104,1.6355271526774569,91.00325804852187,178.40139786119468,178.7201766463454,175.6721727294853,176.7563763591451
3749,09:45:17,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7323663313653992,1.85217159485343,1.9436974848830035,1.8656995990680325,1.638352306005728,86.52345524354487,177.45375739533756,177.6010982662881,174.3315171963126,177.33667773292015
3750,09:45:17,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7253075776557492,1.8618237894470975,1.9529758793882952,1.8725956011901126,1.642086135140899,85.83058218809515,177.32563972105945,176.09665498238178,176.11163475302493,178.34821788057346
3751,09:45:17,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.759828515435565,1.8508786930553813,1.9550942147681827,1.882063005891302,1.6492142248536252,89.43913071443704,177.3002964230792,177.30678902641296,173.95954503777318,176.9331150610119
3752,09:45:17,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7440445588076549,1.8542850029699325,1.9681622532937457,1.8903576402087718,1.671147151770882,87.37737623310055,176.99734002918393,176.6072708668278,175.46497843909108,176.75134880363612
3753,09:45:17,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7414768655003363,1.8115628722826054,1.9283517544044133,1.8442136134008347,1.6204282252186828,86.9232192710799,176.41855404537822,177.51685937127783,174.54699090334023,177.2513698413912
3754,09:45:17,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7560784141448189,1.8424569228150331,1.9570237313712018,1.8739683186959477,1.6512540870425148,85.5702709923617,176.18230670716977,177.8380869490142,174.19786462495378,177.82741696083716
3755,09:45:17,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7418910865732709,1.8302064492525574,1.9454629088733668,1.8574984766249083,1.6410587720836187,85.58565650475015,175.45273387930203,177.7643514243936,174.39728459093985,176.86461875848707
3756,09:45:17,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7540356838588572,1.8451847685726612,1.9671870829122151,1.8817772001293145,1.65645548522883,85.64659521101989,175.41803524272729,176.89576267541557,175.36797559268058,178.66041413957447
3757,09:45:17,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7468153906140473,1.8354452519902502,1.9619875781258123,1.8729692745483055,1.6568651081151853,85.30188622390565,175.12917397076617,177.13067548499043,174.8712322048338,178.59054785581458
3758,09:45:17,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7579396358752282,1.8353380345791834,1.954104186680669,1.8714308021850699,1.6421458491989298,86.58542137521047,174.85663380522675,177.03338634205323,174.1728243651918,176.97291227096443
3759,09:45:17,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751160858900678,1.8429694962201095,1.9599518147241493,1.8692389738843462,1.6410169036393898,85.62480561520047,174.75890187513554,176.8760796125939,173.88479550118882,176.95357021769343
3760,09:45:17,FOUR_FINGERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838337765306085,1.8332596628685922,1.9424653551118536,1.8596148556859533,1.6406621145481344,89.55731195845513,175.7755375795569,178.74650780050385,173.278222708024,175.5104807980477
